Ensembl Gene ID	Chromosome	Gene Start 	Gene End 	Strand	Gene Name
ENSG00000249084	4	177343004	177357032	-1	RP11-376O6.2
ENSG00000038002	4	177430770	177442503	-1	AGA
ENSG00000250131	4	177444979	177677126	1	RP11-130F10.1
ENSG00000201931	4	177457111	177457228	-1	RNA5SP172
ENSG00000221499	4	177544477	177544564	-1	AC078881.1
ENSG00000251416	4	177686673	177691068	-1	RP11-140M13.1
ENSG00000231171	4	177728757	177990750	1	LINC01098
ENSG00000251504	4	177729638	177907936	-1	LINC01099
ENSG00000253000	4	178116721	178116861	-1	RNU1-45P
ENSG00000241877	4	178286695	178287285	1	RP11-84H6.1
ENSG00000201727	4	178406695	178406830	1	RNA5SP173
ENSG00000212191	4	178685886	178685956	-1	SNORD65
ENSG00000250839	4	179069437	179069594	1	RP11-296L20.1
ENSG00000250993	4	179389134	179465305	-1	RP11-404J23.1
ENSG00000248921	4	179856853	179857581	1	RP11-774G5.1
ENSG00000251025	4	180573464	180574027	-1	RP11-751A18.1
ENSG00000249883	4	180731164	180759038	-1	RP11-460H9.1
ENSG00000248197	4	181064089	181159149	-1	LINC00290
ENSG00000248770	4	181237358	181237564	-1	RP11-665C14.1
ENSG00000249460	4	181261161	181265029	-1	RP11-665C14.2
ENSG00000225356	4	181522666	181523001	1	RP11-433O3.1
ENSG00000251336	4	181820019	181829973	-1	RP11-540E16.2
ENSG00000251742	4	181834865	181835108	-1	RN7SKP13
ENSG00000177822	4	181874438	182145249	-1	AC108142.1
ENSG00000251433	4	181905790	181906467	-1	CCNHP1
ENSG00000218336	4	182143987	182803024	1	TENM3
ENSG00000248266	4	182144852	182190382	1	RP11-402C9.1
ENSG00000221227	4	182169293	182169378	1	MIR1305
ENSG00000252343	4	182548659	182548779	1	RNU2-34P
ENSG00000251714	4	182631454	182631688	-1	RN7SKP67
ENSG00000248816	4	182697902	182708042	-1	RP11-18D7.3
ENSG00000248694	4	182772565	182773931	-1	RP11-18D7.2
ENSG00000221186	4	182826228	182826365	1	AC114798.1
ENSG00000272646	4	182881777	182882203	-1	RP11-188P17.2
ENSG00000129187	4	182890060	182917936	-1	DCTD
ENSG00000250636	4	183028601	183029720	-1	RP11-335L23.2
ENSG00000230219	4	183037665	183040119	1	FAM92A1P2
ENSG00000273180	4	183075480	183076033	-1	RP11-335L23.4
ENSG00000272784	4	183094423	183095056	-1	RP11-335L23.5
ENSG00000251359	4	183097017	183099199	-1	WWC2-AS2
ENSG00000151718	4	183099293	183320777	1	WWC2
ENSG00000252702	4	183169348	183169417	-1	RNU7-158P
ENSG00000251128	4	183233628	183240634	-1	WWC2-AS1
ENSG00000177300	4	183318194	183320774	-1	CLDN22
ENSG00000185758	4	183321764	183322426	-1	CLDN24
ENSG00000250292	4	183380345	183381705	1	RP11-451F20.1
ENSG00000263395	4	183384553	183384620	1	AC093844.1
ENSG00000248376	4	183418890	183419805	-1	RP11-692E14.1
ENSG00000168564	4	183444591	183448198	1	CDKN2AIP
ENSG00000213434	4	183483490	183484185	1	VTI1BP2
ENSG00000232648	4	183494938	183504494	-1	RP11-367N14.2
ENSG00000168556	4	183504994	183511096	1	ING2
ENSG00000272744	4	183516894	183517527	1	RP11-367N14.3
ENSG00000182552	4	183639635	183659225	-1	RWDD4
ENSG00000252157	4	183653572	183653676	-1	RNU6-479P
ENSG00000168538	4	183659267	183713594	1	TRAPPC11
ENSG00000201433	4	183675603	183675715	-1	RNU6-335P
ENSG00000251739	4	183705931	183706031	1	RNU6-1053P
ENSG00000173320	4	183853431	184023526	1	STOX2
ENSG00000248206	4	183987678	183988750	1	RP11-739P1.2
ENSG00000250726	4	184072403	184073039	1	RP11-616K6.1
ENSG00000164303	4	184088706	184221230	-1	ENPP6
ENSG00000240159	4	184254509	184255330	1	RP11-162O12.1
ENSG00000221523	4	184267357	184267431	-1	AC079080.1
ENSG00000244512	4	184278936	184279233	1	RN7SL28P
ENSG00000227765	4	184299129	184299640	-1	RP11-162O12.2
ENSG00000180712	4	184340756	184353977	-1	RP11-290F5.2
ENSG00000249096	4	184365183	184382306	-1	RP11-290F5.1
ENSG00000168310	4	184387713	184474580	-1	IRF2
ENSG00000251878	4	184431966	184432049	1	SNORD79
ENSG00000270426	4	184471924	184472609	-1	RP11-326I11.5
ENSG00000271646	4	184474802	184477304	1	RP11-326I11.3
ENSG00000271538	4	184506460	184537554	-1	RP11-326I11.4
ENSG00000249056	4	184559175	184559783	-1	RP11-326I11.1
ENSG00000254233	4	184584093	184625030	-1	RP11-242J7.1
ENSG00000164305	4	184627696	184649509	-1	CASP3
ENSG00000164306	4	184649613	184694963	1	PRIMPOL
ENSG00000151725	4	184694618	184734133	-1	CENPU
ENSG00000151726	4	184755595	184826818	-1	ACSL1
ENSG00000249138	4	184798296	184799046	-1	SLED1
ENSG00000251139	4	184813619	184821300	1	RP11-701P16.2
ENSG00000251230	4	184844585	184855751	-1	RP11-701P16.5
ENSG00000266698	4	184851013	184851110	-1	MIR3945
ENSG00000249173	4	184893871	184899454	-1	LINC01093
ENSG00000251147	4	184910889	184911352	-1	RP11-701P16.3
ENSG00000263458	4	184938383	184938440	-1	MIR4455
ENSG00000279460	4	184984277	184988127	-1	RP11-517M22.1
ENSG00000248517	4	184988997	185005186	1	RP11-386B13.4
ENSG00000187821	4	185018841	185020804	1	HELT
ENSG00000250754	4	185051896	185107248	1	RP11-386B13.3
ENSG00000249520	4	185064981	185065323	1	RP11-386B13.1
ENSG00000265619	4	185122322	185122422	1	AC093824.1
ENSG00000151729	4	185143241	185150382	1	SLC25A4
ENSG00000164323	4	185159665	185209504	-1	CFAP97
ENSG00000109762	4	185204237	185370185	1	SNX25
ENSG00000109771	4	185363879	185395899	-1	LRP2BP
ENSG00000250410	4	185370725	185390928	1	RP11-714G18.1
ENSG00000186352	4	185396021	185400628	1	ANKRD37
ENSG00000109775	4	185399540	185425985	-1	UFSP2
ENSG00000207231	4	185415973	185416086	-1	Y_RNA
ENSG00000205129	4	185426249	185449826	1	C4orf47
ENSG00000168491	4	185445182	185471759	-1	CCDC110
ENSG00000249679	4	185471516	185472263	1	RP11-279O9.4
ENSG00000154553	4	185500660	185535612	-1	PDLIM3
ENSG00000154556	4	185585444	185956652	-1	SORBS2
ENSG00000233110	4	185587909	185594003	1	RP11-301L8.2
ENSG00000235902	4	185665885	185675417	1	RP11-626E13.1
ENSG00000207497	4	185709873	185709967	-1	Y_RNA
ENSG00000235149	4	185918140	185919460	1	RP11-45I20.1
ENSG00000222727	4	186026456	186026586	-1	RNU4-64P
ENSG00000164342	4	186069152	186088069	1	TLR3
ENSG00000109794	4	186104419	186172667	1	FAM149A
ENSG00000253013	4	186130021	186130155	1	SNORA31
ENSG00000250327	4	186157896	186158843	1	RP11-173M11.2
ENSG00000251008	4	186170863	186171257	-1	ORAOV1P1
ENSG00000279943	4	186189032	186191490	-1	FLJ38576
ENSG00000145476	4	186191520	186213456	1	CYP4V2
ENSG00000164344	4	186208979	186258471	1	KLKB1
ENSG00000088926	4	186265945	186288806	1	F11
ENSG00000251165	4	186286094	186500997	-1	F11-AS1
ENSG00000213332	4	186328716	186329601	-1	SLC25A5P6
ENSG00000272297	4	186426546	186555328	-1	RP11-215A19.2
ENSG00000212387	4	186501109	186501215	1	RNU6-1055P
ENSG00000168412	4	186533655	186555567	-1	MTNR1A
ENSG00000083857	4	186587783	186726722	-1	FAT1
ENSG00000250829	4	186890969	186892366	1	RP11-11N5.1
ENSG00000272218	4	186892552	186892983	1	RP11-11N5.3
ENSG00000249539	4	186900540	186900838	1	MRPS36P2
ENSG00000249742	4	186979490	187021973	-1	RP11-217E13.1
ENSG00000250971	4	187060099	187060930	1	RP11-696F12.1
ENSG00000249747	4	187201986	187209346	1	RP11-308K2.1
ENSG00000250658	4	187304083	187309682	-1	RP11-138B4.1
ENSG00000250042	4	187370648	187371921	1	RP11-91J3.2
ENSG00000250620	4	187413564	187415697	1	RP11-91J3.3
ENSG00000277323	4	187423800	187423898	-1	AC093763.1
ENSG00000251643	4	187441677	187444298	-1	RP11-91J3.1
ENSG00000251490	4	187516153	187517208	-1	RP11-237D3.1
ENSG00000250590	4	187532878	187672641	-1	RP11-565A3.2
ENSG00000249642	4	187613765	187660369	1	RP11-565A3.1
ENSG00000249162	4	187746094	187748199	-1	ADAM20P3
ENSG00000213331	4	187970273	187971284	1	RP11-713C19.2
ENSG00000179059	4	187995771	188005050	1	ZFP42
ENSG00000179046	4	188091273	188109603	-1	TRIML2
ENSG00000241011	4	188106558	188106914	1	RP11-713C19.1
ENSG00000201085	4	188121531	188121634	-1	RNU6-173P
ENSG00000184108	4	188139419	188147743	1	TRIML1
ENSG00000247130	4	188140822	188143379	-1	RP11-366H4.3
ENSG00000248370	4	188160065	188161139	1	RP11-366H4.1
ENSG00000242169	4	188349376	188350024	-1	RP11-219G10.1
ENSG00000248880	4	188387471	188389666	-1	ICE2P1
ENSG00000249378	4	188400736	188681051	1	LINC01060
ENSG00000250523	4	188630924	188631747	1	RP11-756P10.1
ENSG00000275826	4	188713644	188715442	1	RP11-756P10.7
ENSG00000252275	4	188716665	188716725	-1	RNU7-192P
ENSG00000180015	4	188738373	188739494	1	RP11-756P10.3
ENSG00000278974	4	188740507	188741281	-1	RP11-756P10.6
ENSG00000249269	4	188757679	188778979	1	RP11-756P10.4
ENSG00000251619	4	188776657	188785511	1	RP11-756P10.5
ENSG00000250626	4	188777679	188796633	-1	RP11-756P10.2
ENSG00000250024	4	188990715	189002075	-1	RP11-818C3.1
ENSG00000251310	4	189193100	189204877	1	RP11-706F1.1
ENSG00000249877	4	189288677	189291336	-1	RP11-706F1.2
ENSG00000205100	4	189472965	189475192	1	HSP90AA4P
ENSG00000250739	4	189659605	189661486	1	LINC01262
ENSG00000272566	4	189703881	189704490	-1	RP11-462G22.2
ENSG00000202215	4	189709539	189709714	-1	RNU1-51P
ENSG00000245685	4	189780336	189940271	-1	AF146191.4
ENSG00000274358	4	189809120	189810758	1	RP11-463J17.2
ENSG00000266024	4	189818669	189818738	1	AF250324.1
ENSG00000250666	4	189881515	189884868	1	RP11-463J17.1
ENSG00000109536	4	189940788	189963204	1	FRG1
ENSG00000249462	4	189973599	189973847	-1	MLLT10P2
ENSG00000271307	4	189979902	189980607	1	AF146191.8
ENSG00000251297	4	189982523	189984871	-1	TUBB7P
ENSG00000199572	4	190015138	190015255	1	RNA5SP174
ENSG00000201145	4	190017696	190017814	1	RNA5SP175
ENSG00000224807	4	190021407	190022665	-1	DUX4L9
ENSG00000205097	4	190024351	190027257	-1	FRG2
ENSG00000250053	4	190037916	190038399	-1	RARRES2P4
ENSG00000214273	4	190041342	190043414	1	AGGF1P1
ENSG00000249003	4	190057902	190063005	-1	CLUHP4
ENSG00000221407	4	190060380	190060475	-1	U85056.1
ENSG00000277162	4	190065233	190065914	1	DBET
ENSG00000250537	4	190067935	190069209	1	DUX4L8
ENSG00000261806	4	190069302	190069385	1	AC126281.1
ENSG00000277706	4	190071232	190072742	1	DUX4L7
ENSG00000275378	4	190072599	190072682	1	AC126281.3
ENSG00000258697	4	190074525	190076035	1	DUX4L6
ENSG00000278393	4	190075892	190075975	1	AC126281.8
ENSG00000259063	4	190077818	190079377	1	DUX4L5
ENSG00000273545	4	190079185	190079268	1	AC126281.2
ENSG00000258834	4	190081118	190082622	1	DUX4L4
ENSG00000275922	4	190082479	190082562	1	AC126281.5
ENSG00000258389	4	190084412	190085922	1	DUX4L1
ENSG00000277528	4	190085779	190085862	1	AC126281.7
ENSG00000259034	4	190087705	190089215	1	DUX4L3
ENSG00000277451	4	190089072	190089155	1	AC126281.6
ENSG00000259128	4	190091005	190092564	1	DUX4L2
ENSG00000275622	4	190092372	190092455	1	AC126281.4
ENSG00000260596	4	190173774	190185942	1	DUX4
ENSG00000274222	4	190175141	190175224	1	AC215524.1
ENSG00000261914	4	190195727	190196190	1	ABC7-42391500H16.2
ENSG00000250020	5	58198	58915	1	RP11-811I15.1
ENSG00000249430	5	92151	139863	1	CTD-2231H16.1
ENSG00000153404	5	140258	189970	1	PLEKHG4B
ENSG00000199540	5	144087	144197	-1	Y_RNA
ENSG00000185028	5	191511	195353	1	LRRC14B
ENSG00000261434	5	195778	196341	1	CTD-2083E4.7
ENSG00000164366	5	196871	218215	-1	CCDC127
ENSG00000260774	5	213898	217279	-1	CTD-2083E4.4
ENSG00000073578	5	218241	256700	1	SDHA
ENSG00000277812	5	262769	262881	1	AC021087.1
ENSG00000248925	5	269858	271516	-1	CTD-2083E4.6
ENSG00000249915	5	271621	353856	1	PDCD6
ENSG00000250848	5	288833	290321	-1	CTD-2083E4.5
ENSG00000063438	5	304176	438291	1	AHRR
ENSG00000214278	5	403731	404546	-1	CTD-2228K2.2
ENSG00000250645	5	418703	419109	1	CTD-2228K2.1
ENSG00000221990	5	441498	443160	-1	C5orf55
ENSG00000180104	5	443158	471937	1	EXOC3
ENSG00000188242	5	466124	473098	-1	PP7080
ENSG00000225138	5	473236	480884	1	CTD-2228K2.7
ENSG00000066230	5	473310	524332	-1	SLC9A3
ENSG00000250385	5	524705	526594	1	RP11-310P5.2
ENSG00000264233	5	535840	535882	-1	MIR4456
ENSG00000249650	5	602620	612210	-1	RP11-310P5.1
ENSG00000112877	5	612272	667168	1	CEP72
ENSG00000171368	5	659862	693395	-1	TPPP
ENSG00000271781	5	675826	676616	1	CTD-2589H19.6
ENSG00000206077	5	710360	766952	-1	ZDHHC11B
ENSG00000249908	5	767382	768930	-1	CTD-2589H19.4
ENSG00000188818	5	795606	850986	-1	ZDHHC11
ENSG00000247872	5	816346	817001	1	SPCS2P3
ENSG00000028310	5	850291	892824	-1	BRD9
ENSG00000071539	5	892643	919357	1	TRIP13
ENSG00000248949	5	946315	956520	1	RP11-661C8.2
ENSG00000250173	5	979365	981300	1	RP11-661C8.3
ENSG00000215246	5	987180	997308	-1	RP11-43F13.3
ENSG00000272347	5	1005039	1006623	1	RP11-43F13.4
ENSG00000145506	5	1008829	1038943	1	NKD2
ENSG00000113504	5	1050376	1112035	-1	SLC12A7
ENSG00000263834	5	1062896	1062974	-1	MIR4635
ENSG00000249201	5	1173141	1178605	-1	CTD-3080P12.3
ENSG00000174358	5	1201595	1225117	1	SLC6A19
ENSG00000164363	5	1225355	1246189	1	SLC6A18
ENSG00000164362	5	1253147	1295069	-1	TERT
ENSG00000263670	5	1309310	1309377	-1	MIR4457
ENSG00000049656	5	1317744	1345099	-1	CLPTM1L
ENSG00000250584	5	1363582	1380067	-1	LINC01511
ENSG00000248951	5	1370543	1370945	-1	RP11-325I22.1
ENSG00000279908	5	1383159	1386409	-1	RP11-325I22.3
ENSG00000142319	5	1392790	1445430	-1	SLC6A3
ENSG00000153395	5	1456480	1523977	-1	LPCAT1
ENSG00000273742	5	1510762	1510856	-1	MIR6075
ENSG00000251532	5	1544107	1551710	-1	CTD-2245E15.3
ENSG00000278350	5	1569421	1569533	-1	AC091849.1
ENSG00000185986	5	1572222	1594620	-1	SDHAP3
ENSG00000271119	5	1594626	1611467	1	CTD-2012J19.3
ENSG00000248126	5	1598127	1598247	1	CTD-2012J19.2
ENSG00000188002	5	1598920	1634005	-1	RP11-43F13.1
ENSG00000232615	5	1614836	1616334	1	CTD-2012J19.1
ENSG00000263746	5	1708785	1708868	-1	MIR4277
ENSG00000260066	5	1725149	1728172	1	CTD-2587M23.1
ENSG00000171421	5	1798386	1801366	-1	MRPL36
ENSG00000145494	5	1801400	1816605	1	NDUFS6
ENSG00000249966	5	1850950	1851497	1	CTD-2194D22.1
ENSG00000250417	5	1855970	1856568	-1	CTD-2194D22.2
ENSG00000279222	5	1858409	1859890	-1	CTD-2194D22.5
ENSG00000113430	5	1877413	1887236	-1	IRX4
ENSG00000249116	5	1883966	1884649	1	CTD-2194D22.3
ENSG00000249326	5	1887332	1900493	1	CTD-2194D22.4
ENSG00000248994	5	1933863	1959176	1	RP11-259O2.1
ENSG00000248597	5	1963609	1967154	-1	RP11-259O2.2
ENSG00000249731	5	1968094	1969013	1	RP11-259O2.3
ENSG00000201026	5	2184710	2184820	1	Y_RNA
ENSG00000275733	5	2261859	2262023	1	RP11-24P24.1
ENSG00000259757	5	2736662	2737759	-1	RP11-129I19.2
ENSG00000170561	5	2745845	2751662	-1	IRX2
ENSG00000186493	5	2752131	2755397	1	C5orf38
ENSG00000249541	5	2787451	2788549	-1	RP11-692C23.1
ENSG00000248137	5	2831021	2835139	-1	RP11-468D11.1
ENSG00000248736	5	2965006	2967628	1	RP11-35O7.1
ENSG00000249808	5	3178095	3181232	1	LINC01377
ENSG00000248118	5	3417152	3536094	-1	LINC01019
ENSG00000249830	5	3452816	3461660	1	RP11-121L11.3
ENSG00000250716	5	3496229	3504004	-1	LINC01017
ENSG00000170549	5	3596054	3601403	1	IRX1
ENSG00000259603	5	3596211	3600188	-1	CTD-2012M11.3
ENSG00000248962	5	4012708	4013649	-1	CTD-2287N17.1
ENSG00000249994	5	4033713	4041764	-1	CTD-2383I20.1
ENSG00000250921	5	4135682	4143648	1	CTD-2008N3.1
ENSG00000260763	5	4436850	4440259	-1	RP11-445O3.3
ENSG00000248973	5	4451930	4866221	-1	RP11-445O3.2
ENSG00000231291	5	4512262	4516776	1	RP11-445O3.1
ENSG00000251371	5	4640731	4648254	1	CTD-2318H23.1
ENSG00000249521	5	4773481	4774865	1	CTD-2161F6.3
ENSG00000248311	5	4775476	4805769	-1	CTD-2161F6.2
ENSG00000248467	5	4831699	4849800	-1	CTD-2161F6.1
ENSG00000249941	5	4866521	4874759	1	CTD-2046I8.1
ENSG00000251506	5	4967764	4970425	-1	CTD-2247C11.2
ENSG00000250481	5	4974690	5034267	-1	CTD-2247C11.1
ENSG00000215231	5	5034359	5070004	1	LINC01020
ENSG00000251426	5	5046796	5049497	-1	CTD-2247C11.4
ENSG00000250529	5	5069192	5078311	-1	CTD-2247C11.5
ENSG00000223007	5	5126046	5126337	1	RN7SKP73
ENSG00000250579	5	5132780	5140054	-1	CTD-2297D10.2
ENSG00000145536	5	5140330	5320304	1	ADAMTS16
ENSG00000250866	5	5142138	5176214	-1	CTD-2297D10.1
ENSG00000275369	5	5271356	5271442	-1	AC091978.1
ENSG00000251568	5	5375723	5376836	-1	ALG3P1
ENSG00000248729	5	5395378	5395957	-1	RP11-531A21.3
ENSG00000250808	5	5395972	5396335	-1	RP11-531A21.4
ENSG00000251476	5	5396477	5396968	-1	RP11-531A21.2
ENSG00000164151	5	5420664	5490234	1	ICE1
ENSG00000277333	5	5515977	5516044	-1	AC026799.1
ENSG00000261037	5	6019029	6022283	-1	CTC-471C19.1
ENSG00000259861	5	6030035	6030841	1	CTC-471C19.2
ENSG00000221568	5	6112111	6112200	1	AC026797.1
ENSG00000278913	5	6134303	6137171	1	CTD-2299N12.1
ENSG00000250730	5	6289857	6290624	1	HMGB3P3
ENSG00000250490	5	6310441	6339884	-1	FLJ33360
ENSG00000133398	5	6371881	6378594	-1	MED10
ENSG00000215218	5	6448623	6494909	1	UBE2QL1
ENSG00000271230	5	6532891	6533200	-1	CTD-2195M18.2
ENSG00000250056	5	6582136	6588499	1	LINC01018
ENSG00000037474	5	6599239	6633291	-1	NSUN2
ENSG00000145545	5	6633343	6669562	1	SRD5A1
ENSG00000272520	5	6671106	6674386	1	CTD-2044J15.2
ENSG00000248677	5	6686325	6707711	-1	CTD-2044J15.1
ENSG00000112941	5	6714605	6757048	1	PAPD7
ENSG00000251365	5	6765891	6771953	1	RP11-332J15.3
ENSG00000272071	5	6779458	6779998	1	RP11-332J15.4
ENSG00000249734	5	6795880	6826728	1	RP11-332J15.1
ENSG00000200243	5	6848127	6848462	-1	RN7SKP79
ENSG00000250060	5	6868559	6886787	1	RP11-332J15.2
ENSG00000250974	5	6933670	7190812	1	RP11-122F24.1
ENSG00000212258	5	7047227	7047336	1	RNA5SP176
ENSG00000277266	5	7063263	7063330	1	AC025756.1
ENSG00000237611	5	7239781	7240018	1	Metazoa_SRP
ENSG00000248775	5	7287924	7288477	-1	RP11-404K5.3
ENSG00000247732	5	7290823	7296345	1	RP11-404K5.1
ENSG00000205976	5	7299774	7306592	-1	RP11-404K5.2
ENSG00000251250	5	7326064	7326609	1	RP11-404K5.4
ENSG00000251678	5	7344579	7345921	1	CTD-2296D1.1
ENSG00000250668	5	7346986	7347977	-1	CTD-2296D1.2
ENSG00000249638	5	7362979	7364531	-1	CTD-2296D1.3
ENSG00000249865	5	7367929	7373074	-1	CTD-2296D1.4
ENSG00000223597	5	7373117	7379790	1	CTD-2296D1.5
ENSG00000078295	5	7396208	7830081	1	ADCY2
ENSG00000250761	5	7707802	7749766	-1	RP11-711G10.1
ENSG00000215217	5	7830378	7851490	-1	C5orf49
ENSG00000124275	5	7851186	7906025	1	MTRR
ENSG00000124279	5	7859159	7869037	-1	FASTKD3
ENSG00000251168	5	7924292	7925398	1	CTD-2072I24.1
ENSG00000199773	5	7980146	7980304	1	RNU1-76P
ENSG00000280338	5	8080186	8080761	-1	RP11-334G8.1
ENSG00000280251	5	8143618	8143784	1	RP11-215I16.2
ENSG00000249486	5	8157541	8157788	-1	RP11-215I16.1
ENSG00000245729	5	8333481	8457558	-1	RP11-480D4.1
ENSG00000249159	5	8387638	8457564	-1	RP11-480D4.2
ENSG00000251549	5	8410789	8410996	-1	RP11-480D4.5
ENSG00000272049	5	8444949	8445535	-1	RP11-480D4.6
ENSG00000247516	5	8450743	8463095	1	MIR4458HG
ENSG00000250037	5	8455946	8456558	-1	RP11-480D4.4
ENSG00000279075	5	8458842	8459183	1	RP11-480D4.7
ENSG00000273868	5	8460925	8460999	1	MIR4458
ENSG00000249782	5	8525179	8528679	1	RP11-417J1.1
ENSG00000279097	5	8572047	8572206	1	RP11-417J1.5
ENSG00000279264	5	8614356	8614696	1	RP11-417J1.6
ENSG00000250389	5	8618581	8619104	-1	MTND6P2
ENSG00000248765	5	8619178	8620310	1	RP11-417J1.3
ENSG00000279002	5	8659764	8660059	-1	RP11-417J1.7
ENSG00000280373	5	8669018	8669250	-1	RP11-417J1.8
ENSG00000279125	5	8685581	8685816	-1	RP11-417J1.4
ENSG00000280438	5	8717684	8717883	-1	RP11-315A16.2
ENSG00000278877	5	8754869	8755159	1	RP11-315A16.3
ENSG00000260981	5	8785042	8785468	-1	RP11-315A16.1
ENSG00000280185	5	8793875	8794197	1	RP11-315A16.4
ENSG00000250198	5	8839732	8881525	1	RP11-143A12.3
ENSG00000279635	5	8980404	8980659	-1	RP11-143A12.1
ENSG00000250619	5	9001774	9045940	1	CTD-2215L10.1
ENSG00000112902	5	9035026	9546075	-1	SEMA5A
ENSG00000266415	5	9053816	9053895	-1	MIR4636
ENSG00000248537	5	9363275	9422481	1	CTD-2201E9.4
ENSG00000279698	5	9498401	9498775	-1	CTD-2201E9.3
ENSG00000251370	5	9511333	9518086	1	CTD-2201E9.1
ENSG00000250001	5	9519853	9523178	-1	CTD-2201E9.2
ENSG00000250786	5	9546200	9550609	1	SNHG18
ENSG00000239112	5	9548836	9548905	1	SNORD123
ENSG00000248525	5	9621377	9658458	-1	CTD-2001E22.1
ENSG00000169777	5	9628997	9712378	-1	TAS2R1
ENSG00000249781	5	9641305	9903826	-1	CTD-2143L24.1
ENSG00000222054	5	9760907	9761013	1	RNA5SP177
ENSG00000250814	5	9854377	9889937	1	RP11-447B18.1
ENSG00000279011	5	10057502	10057807	1	RP11-191F9.4
ENSG00000279755	5	10064243	10064476	-1	RP11-191F9.2
ENSG00000278874	5	10070531	10070841	1	RP11-191F9.3
ENSG00000280016	5	10082571	10082772	1	RP11-191F9.1
ENSG00000249807	5	10137138	10138365	1	CTD-2199O4.1
ENSG00000280449	5	10168783	10169006	1	CTD-2199O4.4
ENSG00000280368	5	10171030	10171214	-1	CTD-2199O4.5
ENSG00000260515	5	10195121	10197628	-1	CTD-2199O4.3
ENSG00000271998	5	10195187	10197622	-1	CTD-2199O4.7
ENSG00000272417	5	10203600	10204040	-1	CTD-2199O4.6
ENSG00000150756	5	10226330	10249897	-1	FAM173B
ENSG00000248968	5	10248325	10249915	1	CTD-2256P15.1
ENSG00000150753	5	10249921	10266412	1	CCT5
ENSG00000271980	5	10264597	10267146	-1	CTD-2256P15.4
ENSG00000271715	5	10269489	10269918	-1	CTD-2256P15.5
ENSG00000164237	5	10275875	10308026	-1	CMBL
ENSG00000252341	5	10292041	10292148	-1	Y_RNA
ENSG00000252671	5	10337277	10337386	1	Y_RNA
ENSG00000280369	5	10342813	10343131	1	CTD-2256P15.3
ENSG00000259802	5	10352701	10353601	-1	CTD-2256P15.2
ENSG00000145495	5	10353703	10440388	1	6-Mar
ENSG00000277064	5	10353897	10353972	1	AC012640.1
ENSG00000250600	5	10441290	10441792	-1	ROPN1L-AS1
ENSG00000145491	5	10441524	10472029	1	ROPN1L
ENSG00000277073	5	10478037	10478145	1	MIR6131
ENSG00000246016	5	10479371	10482309	1	LINC01513
ENSG00000244361	5	10488820	10489142	1	RPL30P7
ENSG00000249166	5	10493291	10494094	-1	RP11-1C1.6
ENSG00000249396	5	10493527	10502728	-1	RP11-1C1.4
ENSG00000249160	5	10504996	10522084	-1	RP11-1C1.5
ENSG00000280017	5	10541454	10543192	1	RP11-54F2.9
ENSG00000279450	5	10556582	10556815	1	RP11-54F2.8
ENSG00000164236	5	10564330	10650196	1	ANKRD33B
ENSG00000250106	5	10627260	10628225	-1	ANKRD33B-AS1
ENSG00000251196	5	10652211	10655925	-1	RP11-54F2.1
ENSG00000272016	5	10654220	10657816	1	RP11-215G15.5
